precinct,party,candidate,votes
kaufman:14,LIB,Jaime Andres Diez,73
kaufman:14,REP,Wayne Christian,773
kaufman:15,DEM,Luke Warford,185
kaufman:15,GRN,Hunter Wayne Crow,13
kaufman:15,LIB,Jaime Andres Diez,21
kaufman:15,REP,Wayne Christian,1199
kaufman:16,DEM,Luke Warford,198
kaufman:16,GRN,Hunter Wayne Crow,7
kaufman:16,LIB,Jaime Andres Diez,27
kaufman:16,REP,Wayne Christian,1398
kaufman:17,DEM,Luke Warford,131
kaufman:17,GRN,Hunter Wayne Crow,13
kaufman:17,LIB,Jaime Andres Diez,14
kaufman:17,REP,Wayne Christian,870
kaufman:18,DEM,Luke Warford,228
kaufman:18,GRN,Hunter Wayne Crow,11
kaufman:18,LIB,Jaime Andres Diez,26
kaufman:18,REP,Wayne Christian,952
kaufman:19,DEM,Luke Warford,338
kaufman:19,GRN,Hunter Wayne Crow,16
kaufman:19,LIB,Jaime Andres Diez,35
kaufman:19,REP,Wayne Christian,872
kaufman:2,DEM,Luke Warford,110
kaufman:2,GRN,Hunter Wayne Crow,11
kaufman:2,LIB,Jaime Andres Diez,18
kaufman:2,REP,Wayne Christian,628
kaufman:20,DEM,Luke Warford,128
kaufman:20,GRN,Hunter Wayne Crow,15
kaufman:20,LIB,Jaime Andres Diez,13
kaufman:20,REP,Wayne Christian,549
kaufman:21,DEM,Luke Warford,185
kaufman:21,GRN,Hunter Wayne Crow,12
kaufman:21,LIB,Jaime Andres Diez,26
kaufman:21,REP,Wayne Christian,1034
kaufman:22,DEM,Luke Warford,99
kaufman:22,GRN,Hunter Wayne Crow,8
kaufman:22,LIB,Jaime Andres Diez,12
kaufman:22,REP,Wayne Christian,611
kaufman:23,DEM,Luke Warford,167
kaufman:23,GRN,Hunter Wayne Crow,7
kaufman:23,LIB,Jaime Andres Diez,21
kaufman:23,REP,Wayne Christian,599
kaufman:24,DEM,Luke Warford,169
kaufman:24,GRN,Hunter Wayne Crow,9
kaufman:24,LIB,Jaime Andres Diez,14
kaufman:24,REP,Wayne Christian,530
kaufman:25,DEM,Luke Warford,119
kaufman:25,GRN,Hunter Wayne Crow,3
kaufman:25,LIB,Jaime Andres Diez,11
kaufman:25,REP,Wayne Christian,257
kaufman:26,DEM,Luke Warford,331
kaufman:26,GRN,Hunter Wayne Crow,10
kaufman:26,LIB,Jaime Andres Diez,12
kaufman:26,REP,Wayne Christian,167
kaufman:27,DEM,Luke Warford,636
kaufman:27,GRN,Hunter Wayne Crow,19
kaufman:27,LIB,Jaime Andres Diez,70
kaufman:27,REP,Wayne Christian,1207
kaufman:28,DEM,Luke Warford,179
kaufman:28,GRN,Hunter Wayne Crow,8
kaufman:28,LIB,Jaime Andres Diez,22
kaufman:28,REP,Wayne Christian,675
kaufman:29,DEM,Luke Warford,965
kaufman:29,GRN,Hunter Wayne Crow,13
kaufman:29,LIB,Jaime Andres Diez,72
kaufman:29,REP,Wayne Christian,594
kaufman:3,DEM,Luke Warford,565
kaufman:3,GRN,Hunter Wayne Crow,20
kaufman:3,LIB,Jaime Andres Diez,47
kaufman:3,REP,Wayne Christian,1178
kaufman:30,DEM,Luke Warford,178
kaufman:30,GRN,Hunter Wayne Crow,8
kaufman:30,LIB,Jaime Andres Diez,20
kaufman:30,REP,Wayne Christian,743
kaufman:31,DEM,Luke Warford,281
kaufman:31,GRN,Hunter Wayne Crow,7
kaufman:31,LIB,Jaime Andres Diez,22
kaufman:31,REP,Wayne Christian,357
kaufman:32,DEM,Luke Warford,392
kaufman:32,GRN,Hunter Wayne Crow,12
kaufman:32,LIB,Jaime Andres Diez,27
kaufman:32,REP,Wayne Christian,793
kaufman:33,DEM,Luke Warford,61
kaufman:33,GRN,Hunter Wayne Crow,2
kaufman:33,LIB,Jaime Andres Diez,5
kaufman:33,REP,Wayne Christian,59
kaufman:34,DEM,Luke Warford,531
kaufman:34,GRN,Hunter Wayne Crow,15
kaufman:34,LIB,Jaime Andres Diez,51
kaufman:34,REP,Wayne Christian,1057
kaufman:35,DEM,Luke Warford,845
kaufman:35,GRN,Hunter Wayne Crow,16
kaufman:35,LIB,Jaime Andres Diez,43
kaufman:35,REP,Wayne Christian,660
kaufman:36,DEM,Luke Warford,443
kaufman:36,GRN,Hunter Wayne Crow,18
kaufman:36,LIB,Jaime Andres Diez,44
kaufman:36,REP,Wayne Christian,822
kaufman:37,DEM,Luke Warford,484
kaufman:37,GRN,Hunter Wayne Crow,13
kaufman:37,LIB,Jaime Andres Diez,29
kaufman:37,REP,Wayne Christian,409
kaufman:4,DEM,Luke Warford,231
kaufman:4,GRN,Hunter Wayne Crow,8
kaufman:4,LIB,Jaime Andres Diez,19
kaufman:4,REP,Wayne Christian,940
kaufman:5,DEM,Luke Warford,408
kaufman:5,GRN,Hunter Wayne Crow,10
kaufman:5,LIB,Jaime Andres Diez,26
kaufman:5,REP,Wayne Christian,190
kaufman:6,DEM,Luke Warford,174
kaufman:6,GRN,Hunter Wayne Crow,18
kaufman:6,LIB,Jaime Andres Diez,28
kaufman:6,REP,Wayne Christian,971
kaufman:7,DEM,Luke Warford,810
kaufman:7,GRN,Hunter Wayne Crow,13
kaufman:7,LIB,Jaime Andres Diez,55
kaufman:7,REP,Wayne Christian,1080
kaufman:8,DEM,Luke Warford,268
kaufman:8,GRN,Hunter Wayne Crow,8
kaufman:8,LIB,Jaime Andres Diez,39
kaufman:8,REP,Wayne Christian,540
kaufman:9,DEM,Luke Warford,171
kaufman:9,GRN,Hunter Wayne Crow,13
kaufman:9,LIB,Jaime Andres Diez,22
kaufman:9,REP,Wayne Christian,796
